date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:07	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://sego.dexignzone.com/xhtml/uc-nestable.html)
13:00:09	156135/156135	---M--	200	added ('OK')	image/jpeg	etag:%22261e7-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img7.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:10	349138/349138	---M--	200	added ('OK')	image/jpeg	etag:%22553d2-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img5.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img5.jpg	(from https://sego.dexignzone.com/xhtml/ui-carousel.html)
13:00:11	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://sego.dexignzone.com/xhtml/uc-nestable.html)
13:00:11	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/nestable-init.js	(from https://sego.dexignzone.com/xhtml/uc-nestable.html)
13:00:11	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://sego.dexignzone.com/xhtml/uc-noui-slider.html)
13:00:11	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://sego.dexignzone.com/xhtml/uc-noui-slider.html)
13:00:12	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/wnumb/wNumb.js	(from https://sego.dexignzone.com/xhtml/uc-noui-slider.html)
13:00:12	31271/31271	---M--	200	added ('OK')	application/x-javascript	etag:%227a27-5b51b1c1d9b00%22	https://sego.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/nouislider-init.js	(from https://sego.dexignzone.com/xhtml/uc-noui-slider.html)
13:00:12	27093/27093	---M--	200	added ('OK')	text/css	etag:%2269d5-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://sego.dexignzone.com/xhtml/uc-sweetalert.html)
13:00:13	37600/37600	---M--	200	added ('OK')	application/x-javascript	etag:%2292e0-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://sego.dexignzone.com/xhtml/uc-sweetalert.html)
13:00:13	2710/2710	---M--	200	added ('OK')	application/x-javascript	etag:%22a96-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/sweetalert.init.js	(from https://sego.dexignzone.com/xhtml/uc-sweetalert.html)
13:00:13	6454/6454	---M--	200	added ('OK')	text/css	etag:%221936-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/toastr/css/toastr.min.css	(from https://sego.dexignzone.com/xhtml/uc-toastr.html)
13:00:13	5253/5253	---M--	200	added ('OK')	application/x-javascript	etag:%221485-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/toastr/js/toastr.min.js	(from https://sego.dexignzone.com/xhtml/uc-toastr.html)
13:00:14	27242/27242	---M--	200	added ('OK')	application/x-javascript	etag:%226a6a-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/toastr-init.js	(from https://sego.dexignzone.com/xhtml/uc-toastr.html)
13:00:14	612/612	---M--	200	added ('OK')	text/css	etag:%22264-5b36e8b83d300%22	https://sego.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	(from https://sego.dexignzone.com/xhtml/map-jqvmap.html)
13:00:14	21066/21066	---M--	200	added ('OK')	application/x-javascript	etag:%22524a-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://sego.dexignzone.com/xhtml/map-jqvmap.html)
13:00:15	60601/60601	---M--	200	added ('OK')	application/x-javascript	etag:%22ecb9-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://sego.dexignzone.com/xhtml/map-jqvmap.html)
13:00:15	2426/2426	---M--	200	added ('OK')	application/x-javascript	etag:%2297a-5b6fb13df4880%22	https://sego.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/jqvmap-init.js	(from https://sego.dexignzone.com/xhtml/map-jqvmap.html)
13:00:17	47714/47714	---M--	200	added ('OK')	application/x-javascript	etag:%22ba62-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://sego.dexignzone.com/xhtml/map-jqvmap.html)
13:00:18	29253/29253	---M--	200	added ('OK')	application/x-javascript	etag:%227245-5b74cf8f8b680%22	https://sego.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://sego.dexignzone.com/xhtml/widget-basic.html)
13:00:18	3396/3396	---M--	200	added ('OK')	text/css	etag:%22d44-5aa124bd5f680%22	https://sego.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	(from https://sego.dexignzone.com/xhtml/form-wizard.html)
13:00:18	13862/13862	---M--	200	added ('OK')	application/x-javascript	etag:%223626-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://sego.dexignzone.com/xhtml/form-wizard.html)
13:00:19	24371/24371	---M--	200	added ('OK')	application/x-javascript	etag:%225f33-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://sego.dexignzone.com/xhtml/form-wizard.html)
13:00:19	4173/4173	---M--	200	added ('OK')	application/x-javascript	etag:%22104d-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://sego.dexignzone.com/xhtml/form-wizard.html)
13:00:19	144873/144873	---M--	200	added ('OK')	image/jpeg	etag:%22235e9-5b748742a2280%22	https://sego.dexignzone.com/xhtml/images/big/img8.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/big/img8.jpg	(from https://sego.dexignzone.com/xhtml/uc-lightgallery.html)
13:00:20	19552/19552	---M--	200	added ('OK')	text/css	etag:%224c60-5a61fd9185200%22	https://sego.dexignzone.com/xhtml/vendor/summernote/summernote.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/summernote/summernote.css	(from https://sego.dexignzone.com/xhtml/form-editor-summernote.html)
13:00:20	30912/30912	---M--	200	added ('OK')	application/x-javascript	etag:%2278c0-5b74b8415ba80%22	https://sego.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	(from https://sego.dexignzone.com/xhtml/form-wizard.html)
13:00:21	382/382	---M--	200	added ('OK')	application/x-javascript	etag:%2217e-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/summernote-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/summernote-init.js	(from https://sego.dexignzone.com/xhtml/form-editor-summernote.html)
13:00:21	8069/8069	---M--	200	added ('OK')	text/css	etag:%221f85-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:21	151092/151092	---M--	200	added ('OK')	application/x-javascript	etag:%2224e34-5a61fd9185200%22	https://sego.dexignzone.com/xhtml/vendor/summernote/js/summernote.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/summernote/js/summernote.min.js	(from https://sego.dexignzone.com/xhtml/form-editor-summernote.html)
13:00:22	3141/3141	---M--	200	added ('OK')	text/css	etag:%22c45-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:22	5962/5962	---M--	200	added ('OK')	text/css	etag:%22174a-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:22	1985/1985	---M--	200	added ('OK')	text/css	etag:%227c1-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/pickadate/themes/default.css	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:22	4239/4239	---M--	200	added ('OK')	text/css	etag:%22108f-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/pickadate/themes/default.date.css	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:23	11157/11157	---M--	200	added ('OK')	application/x-javascript	etag:%222b95-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:23	12402/12402	---M--	200	added ('OK')	application/x-javascript	etag:%223072-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-asColor/jquery-asColor.min.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:24	9665/9665	---M--	200	added ('OK')	application/x-javascript	etag:%2225c1-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:24	67268/67268	---M--	200	added ('OK')	application/x-javascript	etag:%22106c4-58dde99508380%22	https://sego.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:24	33592/33592	---M--	200	added ('OK')	application/x-javascript	etag:%228338-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:24	8779/8779	---M--	200	added ('OK')	application/x-javascript	etag:%22224b-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/pickadate/picker.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/pickadate/picker.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:25	9085/9085	---M--	200	added ('OK')	application/x-javascript	etag:%22237d-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:25	12800/12800	---M--	200	added ('OK')	application/x-javascript	etag:%223200-58dde996f0800%22	https://sego.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:25	922/922	---M--	200	added ('OK')	application/x-javascript	etag:%2239a-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:26	595/595	---M--	200	added ('OK')	application/x-javascript	etag:%22253-5b13dcada9f80%22	https://sego.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:26	278/278	---M--	200	added ('OK')	application/x-javascript	etag:%22116-5b70c0cb17400%22	https://sego.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:26	127/127	---M--	200	added ('OK')	application/x-javascript	etag:%227f-58dde99508380%22	https://sego.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	(from https://sego.dexignzone.com/xhtml/form-pickers.html)
13:00:27	2191/2191	---M--	200	added ('OK')	image/jpeg	etag:%2288f-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic1.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic1.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:27	1872/1872	---M--	200	added ('OK')	image/jpeg	etag:%22750-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic2.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic2.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:27	2156/2156	---M--	200	added ('OK')	image/jpeg	etag:%2286c-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic3.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic3.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:27	2570/2570	---M--	200	added ('OK')	image/jpeg	etag:%22a0a-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic4.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic4.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:27	2275/2275	---M--	200	added ('OK')	image/jpeg	etag:%228e3-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic5.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic5.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:28	2190/2190	---M--	200	added ('OK')	image/jpeg	etag:%2288e-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic6.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic6.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:28	2413/2413	---M--	200	added ('OK')	image/jpeg	etag:%2296d-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic7.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic7.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:28	2564/2564	---M--	200	added ('OK')	image/jpeg	etag:%22a04-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic8.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic8.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:29	2914/2914	---M--	200	added ('OK')	image/jpeg	etag:%22b62-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic9.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic9.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:29	3135/3135	---M--	200	added ('OK')	image/jpeg	etag:%22c3f-5b605c6536880%22	https://sego.dexignzone.com/xhtml/images/profile/small/pic10.jpg	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/images/profile/small/pic10.jpg	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:29	4883/4883	---M--	200	added ('OK')	application/x-javascript	etag:%221313-5b74b8026a600%22	https://sego.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://sego.dexignzone.com/xhtml/table-datatable-basic.html)
13:00:32	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:32	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:33	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:33	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%22d0c4-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:33	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:38	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:38	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:40	197702/197702	---M--	200	added ('OK')	image/svg+xml	etag:%2230446-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://sego.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
13:00:41	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:43	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41d.eot?	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfontd41dd41d.eot	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:44	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%226d24a-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/font-awesome-old/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://sego.dexignzone.com/xhtml/icons/font-awesome-old/css/font-awesome.min.css)
13:00:48	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:00:51	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:00:51	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:00:53	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58dde99508380%22	https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/My%20Web%20Sites/pink%20theme/sego.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://sego.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
